Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2074501,-,Queensland,Australia,-27.35,152.66,0,227,10,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2011,3,31,10,30,19.200000000000003,0.72,0.0562,0.68,0,0,0,0,18.1,0,0,0,0,0.267,93.33,126.27,0.16,989,2.9000000000000004,118,0.7000000000000001
2011,3,31,11,30,18.8,0.6900000000000001,0.057100000000000005,0.68,0,0,0,0,17.900000000000002,0,0,0,0,0.266,94.60000000000001,138.64000000000001,0.16,989,2.8000000000000003,123,0.8
2011,3,31,12,30,18.7,0.68,0.061500000000000006,0.68,0,0,0,0,17.8,0,0,0,0,0.266,94.44,149.4,0.16,988,2.8000000000000003,126,0.8
2011,3,31,13,30,18.7,0.7000000000000001,0.0669,0.68,0,0,0,0,17.8,0,0,0,0,0.265,94.68,156.13,0.16,988,2.7,129,0.8
2011,3,31,14,30,18.6,0.6900000000000001,0.06720000000000001,0.68,0,0,0,0,17.900000000000002,0,0,0,0,0.266,95.44,155.25,0.16,988,2.7,131,0.8
2011,3,31,15,30,18.400000000000002,0.71,0.0699,0.68,0,0,0,0,17.8,0,0,0,0,0.266,96.55,147.37,0.16,987,2.6,133,0.7000000000000001
2011,3,31,16,30,18.1,0.72,0.0702,0.68,0,0,0,0,17.900000000000002,0,0,0,0,0.266,98.56,136.14000000000001,0.16,987,2.6,137,0.7000000000000001
2011,3,31,17,30,17.900000000000002,0.73,0.0694,0.68,0,0,0,0,17.8,0,0,0,0,0.266,99.59,123.58,0.16,987,2.7,139,0.8
2011,3,31,18,30,17.7,0.75,0.0688,0.68,0,0,0,0,17.7,0,0,0,0,0.266,100,110.47,0.16,988,2.7,141,0.8
2011,3,31,19,30,18,0.77,0.0678,0.68,0,0,0,1,17.7,0,0,0,0,0.266,98.21000000000001,97.17,0.16,988,2.7,142,0.9
2011,3,31,20,30,19.3,0.78,0.0669,0.68,34,340,71,1,18,34,340,0,71,0.266,92.41,83.77,0.16,989,2.7,140,1.4000000000000001
2011,3,31,21,30,20.900000000000002,0.8200000000000001,0.06280000000000001,0.68,64,677,287,1,18.6,64,677,0,287,0.266,86.55,70.83,0.16,989,2.8000000000000003,132,2.1
2011,3,31,22,30,22.3,0.91,0.052500000000000005,0.68,76,824,509,1,18.7,76,824,0,509,0.266,80.2,58.34,0.16,989,2.8000000000000003,124,2.5
2011,3,31,23,30,22.900000000000002,0.87,0.054200000000000005,0.68,87,886,692,1,18.400000000000002,87,886,0,692,0.266,75.92,46.89,0.16,989,2.9000000000000004,121,2.6
2012,4,1,0,30,24.1,0.81,0.044500000000000005,0.68,88,952,840,1,15.9,88,952,0,840,0.263,60.01,37.75,0.14,983,1.9000000000000001,160,1.7000000000000002
2012,4,1,1,30,24.900000000000002,0.84,0.041600000000000005,0.68,88,969,905,1,15.600000000000001,88,969,0,905,0.263,56.19,32.47,0.14,982,1.9000000000000001,152,1.7000000000000002
2012,4,1,2,30,25.3,0.86,0.0393,0.68,86,967,895,1,15.3,86,967,0,895,0.263,53.96,33.21,0.14,981,2,145,1.8
2012,4,1,3,30,25.5,0.77,0.0443,0.68,87,944,813,1,15.200000000000001,87,944,0,813,0.264,52.9,39.63,0.14,980,2,137,1.9000000000000001
2012,4,1,4,30,25.200000000000003,0.8,0.0436,0.68,80,903,666,1,15.3,80,903,0,666,0.264,54.27,49.56,0.14,980,2.1,129,2
2012,4,1,5,30,24.5,0.8200000000000001,0.041800000000000004,0.68,69,832,469,0,15.600000000000001,69,832,0,469,0.264,57.64,61.28,0.14,980,2.1,121,1.9000000000000001
2012,4,1,6,30,22.8,0.8300000000000001,0.041600000000000005,0.68,53,684,242,0,16.3,53,684,0,242,0.265,66.77,73.9,0.14,981,2,114,1.4000000000000001
2012,4,1,7,30,20.700000000000003,0.87,0.0415,0.68,19,262,34,0,17,19,262,0,34,0.266,79.48,86.84,0.14,981,2,113,1
2012,4,1,8,30,19.400000000000002,0.89,0.0419,0.68,0,0,0,0,16.7,0,0,0,0,0.267,84.46000000000001,100.36,0.14,982,1.9000000000000001,121,0.8
2012,4,1,9,30,18.5,0.89,0.042300000000000004,0.68,0,0,0,0,16.5,0,0,0,0,0.267,88.01,113.66,0.14,983,1.8,133,0.8
2012,4,1,10,30,17.8,0.87,0.042300000000000004,0.68,0,0,0,0,16.1,0,0,0,0,0.266,90.06,126.73,0.14,983,1.7000000000000002,142,0.8
2012,4,1,11,30,17.3,0.8200000000000001,0.0424,0.68,0,0,0,0,15.8,0,0,0,0,0.266,91.12,139.16,0.14,983,1.7000000000000002,151,0.9
2012,4,1,12,30,16.8,0.77,0.0437,0.68,0,0,0,0,15.600000000000001,0,0,0,0,0.266,92.43,150.01,0.14,983,1.7000000000000002,161,0.9
2012,4,1,13,30,16.3,0.71,0.0453,0.68,0,0,0,0,15.4,0,0,0,0,0.266,94.32000000000001,156.82,0.14,982,1.8,173,0.9
2012,4,1,14,30,15.8,0.66,0.0476,0.68,0,0,0,0,15.3,0,0,0,0,0.265,96.82000000000001,155.84,0.14,982,1.8,182,0.9
2012,4,1,15,30,15.4,0.64,0.0492,0.68,0,0,0,0,15.3,0,0,0,0,0.265,99.24000000000001,147.78,0.14,982,1.9000000000000001,187,0.9
2012,4,1,16,30,15,0.63,0.0494,0.68,0,0,0,0,15,0,0,0,0,0.265,100,136.43,0.14,982,2,190,0.9
2012,4,1,17,30,14.8,0.64,0.0487,0.68,0,0,0,0,14.8,0,0,0,0,0.265,100,123.81,0.14,982,2.1,192,0.9
2012,4,1,18,30,14.600000000000001,0.66,0.0478,0.68,0,0,0,0,14.600000000000001,0,0,0,0,0.265,100,110.67,0.14,982,2.1,194,0.9
2012,4,1,19,30,15,0.68,0.0465,0.68,0,0,0,0,15,0,0,0,0,0.264,100,97.36,0.14,983,2.2,198,0.9
2012,4,1,20,30,16.8,0.7000000000000001,0.0442,0.68,30,387,71,1,15.700000000000001,30,387,0,71,0.263,93.21000000000001,83.97,0.14,983,2.3000000000000003,199,1.1
2012,4,1,21,30,19.5,0.74,0.041,0.68,57,717,290,1,16.3,57,717,0,290,0.263,81.88,71.06,0.14,984,2.4000000000000004,176,1.5
2012,4,1,22,30,21.8,0.77,0.038200000000000005,0.68,70,845,510,1,17.1,70,845,0,510,0.263,74.47,58.64,0.14,984,2.5,154,1.6
2012,4,1,23,30,22.8,0.8,0.0358,0.68,77,911,695,1,17.1,77,911,0,695,0.263,70.23,47.28,0.14,983,2.5,150,1.6
2012,4,2,0,30,24.8,0.62,0.0523,0.68,93,924,821,1,16.900000000000002,93,924,0,821,0.262,61.39,38.050000000000004,0.15,982,2.6,158,1.3
2012,4,2,1,30,25.700000000000003,0.66,0.049800000000000004,0.68,94,942,885,1,16.6,94,942,0,885,0.262,57.15,32.83,0.15,982,2.6,163,1.2000000000000002
2012,4,2,2,30,26.400000000000002,0.7000000000000001,0.0478,0.68,92,942,876,1,16.3,92,942,0,876,0.263,53.870000000000005,33.6,0.15,981,2.6,163,1.2000000000000002
2012,4,2,3,30,26.700000000000003,0.75,0.045200000000000004,0.68,87,929,799,1,16.1,87,929,0,799,0.264,52.36,39.99,0.15,980,2.5,158,1.2000000000000002
2012,4,2,4,30,26.700000000000003,0.78,0.0451,0.68,81,890,654,1,16,81,890,0,654,0.265,51.96,49.870000000000005,0.15,979,2.5,148,1.2000000000000002
2012,4,2,5,30,26.1,0.8300000000000001,0.046200000000000005,0.68,71,816,459,1,16.2,71,816,0,459,0.266,54.300000000000004,61.56,0.15,979,2.4000000000000004,131,1.1
2012,4,2,6,30,24.400000000000002,0.89,0.0487,0.68,54,657,234,1,16.7,54,657,0,234,0.266,62.32,74.16,0.15,980,2.4000000000000004,107,0.9
2012,4,2,7,30,22.1,0.9400000000000001,0.0536,0.68,19,216,30,1,18.1,19,216,0,30,0.266,78.12,87.08,0.15,980,2.4000000000000004,93,0.8
2012,4,2,8,30,20.700000000000003,0.98,0.062,0.68,0,0,0,1,18,0,0,0,0,0.266,84.46000000000001,100.60000000000001,0.15,981,2.5,98,0.8
2012,4,2,9,30,19.900000000000002,0.97,0.07100000000000001,0.68,0,0,0,1,18,0,0,0,0,0.266,88.97,113.9,0.15,982,2.5,108,0.8
2012,4,2,10,30,19.1,0.9500000000000001,0.0741,0.68,0,0,0,3,17.900000000000002,0,0,0,0,0.266,92.55,126.99000000000001,0.15,982,2.5,118,0.8
2012,4,2,11,30,18.5,0.93,0.0733,0.68,0,0,0,0,17.7,0,0,0,0,0.266,95.3,139.45000000000002,0.15,982,2.5,124,0.7000000000000001
2012,4,2,12,30,17.900000000000002,0.93,0.0714,0.68,0,0,0,0,17.7,0,0,0,0,0.266,98.65,150.35,0.15,982,2.5,131,0.7000000000000001
2012,4,2,13,30,17.400000000000002,0.9400000000000001,0.0688,0.68,0,0,0,0,17.400000000000002,0,0,0,0,0.266,100,157.21,0.15,982,2.4000000000000004,142,0.6000000000000001
2012,4,2,14,30,17,0.98,0.0658,0.68,0,0,0,0,17,0,0,0,0,0.266,100,156.17000000000002,0.15,981,2.3000000000000003,155,0.6000000000000001
2012,4,2,15,30,16.8,1.02,0.0632,0.68,0,0,0,0,16.8,0,0,0,0,0.266,100,148,0.15,981,2.2,178,0.6000000000000001
2012,4,2,16,30,16.5,1.06,0.0618,0.68,0,0,0,0,16.5,0,0,0,0,0.266,100,136.59,0.15,981,2.2,207,0.7000000000000001
2012,4,2,17,30,16,1.08,0.0614,0.68,0,0,0,0,16,0,0,0,0,0.266,100,123.93,0.15,981,2.1,225,0.8
2012,4,2,18,30,15.600000000000001,1.09,0.0608,0.68,0,0,0,0,15.600000000000001,0,0,0,0,0.267,100,110.78,0.15,982,2.1,235,0.8
2012,4,2,19,30,15.700000000000001,1.09,0.0599,0.68,0,0,0,0,15.700000000000001,0,0,0,0,0.267,100,97.47,0.15,983,2,242,0.9
2012,4,2,20,30,17.3,1.1,0.058300000000000005,0.68,31,372,69,1,16.5,31,372,0,69,0.268,95.06,84.09,0.15,983,2,248,1
2012,4,2,21,30,20.1,1.12,0.0548,0.68,61,711,290,1,17,61,711,0,290,0.269,82.17,71.2,0.15,983,1.9000000000000001,229,1
2012,4,2,22,30,22.700000000000003,1.1400000000000001,0.051300000000000005,0.68,75,846,513,0,17,75,846,0,513,0.27,70.08,58.81,0.15,983,1.9000000000000001,197,1
2012,4,2,23,30,23.900000000000002,1.1500000000000001,0.0499,0.68,84,912,700,0,16.5,84,912,0,700,0.27,63.32,47.5,0.15,983,1.9000000000000001,186,1.1
2012,4,3,0,30,25.900000000000002,1.17,0.049300000000000004,0.68,88,947,831,0,16,88,947,0,831,0.272,54.33,38.34,0.14,982,1.9000000000000001,168,1.3
2012,4,3,1,30,26.700000000000003,1.16,0.0499,0.68,91,960,894,0,15.5,91,960,0,894,0.273,50.2,33.2,0.14,981,1.9000000000000001,156,1.4000000000000001
2012,4,3,2,30,27.200000000000003,1.16,0.0509,0.68,91,955,883,0,15.100000000000001,91,955,0,883,0.274,47.62,33.980000000000004,0.14,980,2,143,1.5
2012,4,3,3,30,27.3,1.09,0.054200000000000005,0.68,90,933,801,0,15,90,933,0,801,0.275,47.01,40.34,0.14,980,2,130,1.6
2012,4,3,4,30,27,1.08,0.0563,0.68,84,887,652,0,15.200000000000001,84,887,0,652,0.276,48.31,50.19,0.14,980,2.1,117,1.7000000000000002
2012,4,3,5,30,26,1.08,0.057300000000000004,0.68,73,808,455,0,15.600000000000001,73,808,0,455,0.277,52.82,61.84,0.14,980,2.1,104,1.7000000000000002
2012,4,3,6,30,23.900000000000002,1.08,0.058,0.68,55,644,228,0,16.6,55,644,0,228,0.278,63.85,74.41,0.14,980,2.2,92,1.4000000000000001
2012,4,3,7,30,21.6,1.07,0.059000000000000004,0.68,18,199,27,0,17.8,18,199,0,27,0.279,78.87,87.31,0.14,981,2.3000000000000003,87,1
2012,4,3,8,30,20.3,1.04,0.0603,0.68,0,0,0,0,17.900000000000002,0,0,0,0,0.28,86.04,100.84,0.14,982,2.3000000000000003,92,0.9
2012,4,3,9,30,19.6,0.99,0.0621,0.68,0,0,0,0,17.900000000000002,0,0,0,0,0.28,90.06,114.15,0.14,982,2.4000000000000004,107,0.8
2012,4,3,10,30,19,0.93,0.0648,0.68,0,0,0,0,17.7,0,0,0,0,0.28,92.4,127.24000000000001,0.14,983,2.4000000000000004,126,0.7000000000000001
2012,4,3,11,30,18.5,0.87,0.0678,0.68,0,0,0,0,17.5,0,0,0,0,0.28,94.10000000000001,139.74,0.14,983,2.4000000000000004,142,0.7000000000000001
2012,4,3,12,30,18,0.8300000000000001,0.0707,0.68,0,0,0,0,17.3,0,0,0,0,0.28,95.98,150.70000000000002,0.14,982,2.4000000000000004,154,0.7000000000000001
2012,4,3,13,30,17.5,0.81,0.0738,0.68,0,0,0,0,17.2,0,0,0,0,0.28,97.89,157.6,0.14,982,2.4000000000000004,162,0.8
2012,4,3,14,30,17.1,0.8,0.0761,0.68,0,0,0,0,17,0,0,0,0,0.28,99.18,156.5,0.14,982,2.5,169,0.8
2012,4,3,15,30,16.7,0.81,0.0782,0.68,0,0,0,0,16.7,0,0,0,0,0.28,100,148.23,0.14,982,2.5,176,0.8
2012,4,3,16,30,16.3,0.81,0.0805,0.68,0,0,0,0,16.3,0,0,0,0,0.28,100,136.75,0.14,982,2.4000000000000004,182,0.8
2012,4,3,17,30,16,0.8200000000000001,0.0823,0.68,0,0,0,1,16,0,0,0,0,0.279,100,124.06,0.14,982,2.4000000000000004,184,0.8
2012,4,3,18,30,15.600000000000001,0.8,0.08270000000000001,0.68,0,0,0,0,15.600000000000001,0,0,0,0,0.279,100,110.89,0.14,983,2.3000000000000003,182,0.8
2012,4,3,19,30,15.700000000000001,0.77,0.0818,0.68,0,0,0,0,15.700000000000001,0,0,0,0,0.279,100,97.58,0.14,984,2.3000000000000003,178,0.8
2012,4,3,20,30,17.400000000000002,0.73,0.0782,0.68,33,305,64,1,16.6,33,305,0,64,0.279,94.88,84.2,0.14,984,2.2,169,1
2012,4,3,21,30,20,0.71,0.07,0.68,66,668,280,1,17,66,668,0,280,0.279,82.89,71.34,0.14,985,2.2,149,1.4000000000000001
2012,4,3,22,30,22.1,0.72,0.0618,0.68,80,818,501,1,17,80,818,0,501,0.279,72.92,58.980000000000004,0.14,985,2.2,133,1.7000000000000002
2012,4,3,23,30,22.8,0.74,0.054400000000000004,0.68,87,894,688,0,16.6,87,894,0,688,0.278,68.13,47.72,0.14,984,2.2,130,1.7000000000000002
2012,4,4,0,30,24.5,0.8,0.049100000000000005,0.68,89,932,818,0,16.2,89,932,0,818,0.277,59.9,38.63,0.15,983,2.3000000000000003,126,1.8
2012,4,4,1,30,25.200000000000003,0.78,0.046900000000000004,0.68,90,946,879,0,15.9,90,946,0,879,0.276,56.52,33.57,0.15,983,2.4000000000000004,122,1.8
2012,4,4,2,30,25.6,0.76,0.0459,0.68,89,945,869,0,15.700000000000001,89,945,0,869,0.275,54.45,34.37,0.15,982,2.4000000000000004,118,1.9000000000000001
2012,4,4,3,30,25.700000000000003,0.75,0.0466,0.68,86,926,788,0,15.600000000000001,86,926,0,788,0.274,53.72,40.7,0.15,981,2.4000000000000004,114,2
2012,4,4,4,30,25.400000000000002,0.72,0.0478,0.68,81,881,641,0,15.700000000000001,81,881,0,641,0.275,54.82,50.5,0.15,981,2.5,111,2
2012,4,4,5,30,24.6,0.7000000000000001,0.0492,0.68,71,801,446,0,15.8,71,801,0,446,0.275,57.99,62.120000000000005,0.15,982,2.5,106,1.9000000000000001
2012,4,4,6,30,22.900000000000002,0.7000000000000001,0.054,0.68,55,630,221,1,16.3,55,630,0,221,0.275,66.46000000000001,74.67,0.15,982,2.5,98,1.4000000000000001
2012,4,4,7,30,20.900000000000002,0.6900000000000001,0.0563,0.68,17,166,24,0,17.400000000000002,17,166,0,24,0.276,80.33,87.54,0.15,983,2.6,92,0.9
2012,4,4,8,30,19.700000000000003,0.66,0.059000000000000004,0.68,0,0,0,0,17.400000000000002,0,0,0,0,0.276,86.73,101.07000000000001,0.15,984,2.6,93,0.8
2012,4,4,9,30,19,0.64,0.0639,0.68,0,0,0,0,17.400000000000002,0,0,0,0,0.276,90.58,114.39,0.15,984,2.7,97,0.7000000000000001
2012,4,4,10,30,18.5,0.62,0.0702,0.68,0,0,0,0,17.400000000000002,0,0,0,0,0.276,93.22,127.5,0.15,985,2.7,103,0.7000000000000001
2012,4,4,11,30,18.1,0.6,0.07680000000000001,0.68,0,0,0,0,17.3,0,0,0,0,0.276,95.22,140.03,0.15,985,2.8000000000000003,111,0.7000000000000001
2012,4,4,12,30,17.7,0.59,0.08220000000000001,0.68,0,0,0,0,17.2,0,0,0,0,0.276,97.14,151.03,0.15,985,2.8000000000000003,121,0.7000000000000001
2012,4,4,13,30,17.3,0.6,0.0852,0.68,0,0,0,0,17.1,0,0,0,0,0.275,99.03,157.99,0.15,985,2.8000000000000003,132,0.7000000000000001
2012,4,4,14,30,16.900000000000002,0.61,0.0858,0.68,0,0,0,0,16.900000000000002,0,0,0,0,0.275,100,156.83,0.15,985,2.8000000000000003,144,0.7000000000000001
2012,4,4,15,30,16.5,0.62,0.085,0.68,0,0,0,0,16.5,0,0,0,0,0.274,100,148.45000000000002,0.15,985,2.8000000000000003,153,0.7000000000000001
2012,4,4,16,30,16.2,0.63,0.0835,0.68,0,0,0,0,16.2,0,0,0,0,0.274,100,136.91,0.15,985,2.8000000000000003,158,0.7000000000000001
2012,4,4,17,30,15.9,0.65,0.0814,0.68,0,0,0,0,15.9,0,0,0,0,0.273,100,124.18,0.15,985,2.7,160,0.7000000000000001
2012,4,4,18,30,15.700000000000001,0.66,0.0789,0.68,0,0,0,0,15.700000000000001,0,0,0,0,0.273,100,111,0.15,985,2.7,161,0.7000000000000001
2012,4,4,19,30,16,0.66,0.0758,0.68,0,0,0,0,16,0,0,0,0,0.273,100,97.69,0.15,986,2.6,162,0.7000000000000001
2012,4,4,20,30,17.6,0.67,0.07200000000000001,0.68,32,301,62,1,16.5,32,301,0,62,0.273,93,84.32000000000001,0.15,986,2.6,154,1.1
2012,4,4,21,30,19.900000000000002,0.6900000000000001,0.0671,0.68,65,662,275,1,17,65,662,0,275,0.273,83.35000000000001,71.47,0.15,987,2.5,137,1.5
2012,4,4,22,30,21.8,0.72,0.060500000000000005,0.68,79,810,495,1,17.1,79,810,0,495,0.273,74.62,59.15,0.15,987,2.5,125,1.7000000000000002
2012,4,4,23,30,22.6,0.74,0.0567,0.68,87,883,679,1,16.7,87,883,0,679,0.273,69.13,47.94,0.15,986,2.5,123,1.7000000000000002
2012,4,5,0,30,24.3,0.58,0.08420000000000001,0.68,110,892,804,1,16.400000000000002,110,892,0,804,0.273,61.27,38.92,0.15,986,2.4000000000000004,119,1.8
2012,4,5,1,30,24.900000000000002,0.59,0.0801,0.68,110,912,867,1,16.1,110,912,0,867,0.273,58.17,33.93,0.15,985,2.4000000000000004,115,1.8
2012,4,5,2,30,25.200000000000003,0.61,0.07780000000000001,0.68,109,912,858,1,15.8,109,912,0,858,0.273,56.120000000000005,34.76,0.15,984,2.4000000000000004,111,1.9000000000000001
2012,4,5,3,30,25.200000000000003,0.61,0.0717,0.68,101,897,778,0,15.600000000000001,101,897,0,778,0.274,55.13,41.050000000000004,0.15,984,2.4000000000000004,107,2
